target,original_features,optimal_features,rmse_train_full,rmse_train_pruned,rmse_train_improvement_%,rmse_test_full,rmse_test_pruned,rmse_test_improvement_%,mae_test_full,mae_test_pruned,mae_test_improvement_%,selected_features
GV1,38,20,0.0909076187153129,0.09127239420397863,-0.40125953558201183,0.11766750017769746,0.10908728129955882,7.291919064466476,0.08059705527489008,0.07146597269715779,11.329300489439929,Sin_s;t;ln_t;GV3;GV51;MB4;h;h_MA_007;h_MA_014;h_MA_030;h_MA_060;P_RS_090;P_RS_180;TA;TA_MA_001;TA_MA_007;TA_MA_030;TA_MA_060;TW_MA_007;TW_MA_030
GV3,38,33,0.09643739824263008,0.09568762114885732,0.777475447736957,0.6712473210668763,0.6651714430475705,0.9051623490502586,0.4163108382508198,0.41179392000556864,1.0849869449062546,Sin_s;Cos_s;Sin_2s;Cos_2s;t;GV1;GV51;MB4;MB8;MB10;h;h_MA_007;h_MA_014;h_MA_030;h_MA_060;h_RC_007;h_RC_030;P_RS_007;P_RS_030;P_RS_060;P_RS_090;P_RS_180;TA;TA_MA_001;TA_MA_007;TA_MA_030;TA_MA_060;TW;TW_MA_007;TW_MA_030;Q;Q_RS_007;Q_RS_030
GV51,38,32,0.1355836036951774,0.1351728823877911,0.3029284487154567,0.2726965229906147,0.36444817038514227,-33.6460642725853,0.18787458240157093,0.299375460164703,-59.34856984794541,Sin_s;Cos_s;Cos_2s;t;ln_t;month;year;GV1;GV3;MB4;MB18;h;h_MA_007;h_MA_014;h_MA_030;h_MA_060;h_RC_007;h_RC_030;P_RS_007;P_RS_030;P_RS_060;P_RS_090;P_RS_180;TA;TA_MA_001;TA_MA_007;TA_MA_060;TW;TW_MA_007;TW_MA_030;Q_RS_007;Q_RS_030
MB4,38,23,0.555975190869661,0.5589708053179909,-0.5388036188528843,1.2448151257875724,1.3239021778669129,-6.353317086286491,0.9738096186226628,1.0870857605369901,-11.632267719284071,Sin_s;Cos_s;t;MB8;MB10;MB18;h;h_MA_007;h_MA_014;h_MA_030;h_MA_060;h_RC_007;h_RC_030;P_RS_007;P_RS_030;P_RS_090;TA;TA_MA_001;TA_MA_007;TA_MA_030;Q;Q_RS_007;Q_RS_030
MB8,38,6,2.8260757015583,2.8225453449978857,0.12492080656110788,1.5971556772544366,1.624768046304838,-1.7288464389312315,1.3551323665055548,1.3738114017291336,-1.378391933161923,t;month;MB4;h_MA_014;h_MA_030;h_RC_030
MB10,38,4,0.9730604922197145,1.022441802205218,-5.074844820064211,1.0045919503575074,0.8919113473130678,11.216554443258241,0.7735954069066505,0.7033734481029923,9.077349500361224,MB8;h_MA_030;TA_MA_001;Q_RS_030
MB18,38,18,1.5348539449345642,1.5946004138140386,-3.8926484879329424,2.3089128806372585,2.632499966647397,-14.014694479110384,1.9087638511642846,2.249329746212481,-17.842222590314787,Sin_s;Cos_s;t;MB4;h;h_MA_007;h_MA_014;h_MA_030;h_MA_060;h_RC_030;P_RS_030;P_RS_060;P_RS_090;P_RS_180;TA_MA_001;TA_MA_030;Q;Q_RS_030
